---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.FileName = "..\..\bergmann_validation\Tmp\1H2R_150811_2_100_labelled_cropped-euler-rightlegtd.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.ColumnNamesShortenOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipFlexion
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipAbduction
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipExternalRotation
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.KneeFlexion
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.AnklePlantarFlexion
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.SubTalarEversion
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipAbduction Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.HipExternalRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.KneeFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.AnklePlantarFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile3.SubTalarEversion
 5.350000000000000e+000  3.607749632371957e-001  7.766460787028628e-002 -8.279964304869091e-002  1.043129759316217e+000  1.178351401401731e-001 -1.035491037176981e-001
 5.358333333333333e+000  3.694931762041784e-001  7.468580807766090e-002 -7.725423733618372e-002  1.008994048115341e+000  1.302509829432146e-001 -1.139776670110334e-001
 5.366666666666666e+000  3.770052919864761e-001  7.195802364932735e-002 -7.206114703418087e-002  9.715938720407227e-001  1.416487827099708e-001 -1.227753669932150e-001
 5.375000000000000e+000  3.832973579167266e-001  6.953737326720466e-002 -6.727864298184411e-002  9.310674761684040e-001  1.520981540600668e-001 -1.300375845932159e-001
 5.383333333333333e+000  3.883494741763253e-001  6.747150626102516e-002 -6.294255183221600e-002  8.875574614607836e-001  1.616736182570511e-001 -1.358306603275975e-001
 5.391666666666667e+000  3.921366437062990e-001  6.580075080684789e-002 -5.906161478218989e-002  8.412163859219084e-001  1.704357695760930e-001 -1.401777492930701e-001
 5.400000000000000e+000  3.946323448435392e-001  6.455944579152195e-002 -5.561479378338143e-002  7.922153900973241e-001  1.784116401067575e-001 -1.430560603901823e-001
 5.408333333333333e+000  3.958152879173146e-001  6.377773204211867e-002 -5.255058087665437e-002  7.407570398126685e-001  1.855793794336800e-001 -1.444054247240306e-001
 5.416666666666666e+000  3.956771380985225e-001  6.348293965131324e-002 -4.978914555905821e-002  6.870926561321462e-001  1.918617060948526e-001 -1.441454270181949e-001
 5.425000000000000e+000  3.942310500140834e-001  6.369851553667849e-002 -4.722791290765697e-002  6.315437849539992e-001  1.971303714796493e-001 -1.421973484059588e-001
 5.433333333333334e+000  3.915227542853286e-001  6.443994800952990e-002 -4.475060082662330e-002  5.745266330122101e-001  2.012213952463856e-001 -1.385077226975084e-001
 5.441666666666666e+000  3.876436591701292e-001  6.570882098285513e-002 -4.224052721623690e-002  5.165761498432284e-001  2.039589230836369e-001 -1.330727288674165e-001
 5.450000000000000e+000  3.827429261994034e-001  6.748539229442652e-002 -3.959841891921306e-002  4.583642506020468e-001  2.051861089959076e-001 -1.259653964279140e-001
 5.458333333333333e+000  3.770353637055863e-001  6.971972093408652e-002 -3.676184692848798e-002  4.007054833514356e-001  2.048021743173947e-001 -1.173651803803118e-001
 5.466666666666667e+000  3.708022105201403e-001  7.232359476704753e-002 -3.372076943235483e-002  3.445432987606628e-001  2.028017843686399e-001 -1.075820308991186e-001
 5.475000000000000e+000  3.643812923129686e-001  7.516735675562902e-002 -3.052176575913279e-002  2.909126287283719e-001  1.993068972503464e-001 -9.706286282312343e-002
 5.483333333333333e+000  3.581438491984536e-001  7.808410866578885e-002 -2.725302129574160e-002  2.408804790969435e-001  1.945780236429253e-001 -8.636983781493325e-002
 5.491666666666666e+000  3.524600438812430e-001  8.088029786503914e-002 -2.401068381310561e-002  1.954732869788442e-001  1.889959208720515e-001 -7.612607595471364e-002
 5.500000000000000e+000  3.476614103728917e-001  8.335056717624956e-002 -2.086346013348715e-002  1.556038987844120e-001  1.830141019023377e-001 -6.693800081784805e-002
