---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.FileName = "..\..\bergmann_validation\Tmp\0H2R_150811_2_100_labelled_cropped-euler-leftlegtd.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesShortenOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
 5.275000000000000e+000  1.296722533212218e-001 -1.478578331929457e-001 -1.125530943047243e-001  3.048486178196266e-001  2.203272879874407e-001  6.759462639427558e-002
 5.283333333333333e+000  1.139579475051089e-001 -1.476506458815834e-001 -1.177163220768917e-001  2.980294459700327e-001  2.275607801457542e-001  6.411030028603830e-002
 5.291666666666666e+000  9.821631313542180e-002 -1.465811724432806e-001 -1.231594843727598e-001  2.909590279769702e-001  2.344062715820305e-001  6.059772450680490e-002
 5.300000000000000e+000  8.253112520942095e-002 -1.447213596004491e-001 -1.287679899870892e-001  2.837460214958061e-001  2.409423493213538e-001  5.699323659988308e-002
 5.308333333333334e+000  6.699480779313395e-002 -1.421520845522599e-001 -1.344282519563314e-001  2.764966311866323e-001  2.472511683530680e-001  5.323013596115014e-002
 5.316666666666666e+000  5.170412843798880e-002 -1.389630999221820e-001 -1.400378120915002e-001  2.693120296713683e-001  2.534147945078146e-001  4.925066715830286e-002
 5.325000000000000e+000  3.675457417433769e-002 -1.352521382653777e-001 -1.455107357792840e-001  2.622868635571871e-001  2.595122233442733e-001  4.501404421230864e-002
 5.333333333333333e+000  2.225488979298292e-002 -1.311238053568880e-001 -1.507571671530654e-001  2.555137784153490e-001  2.656244577311131e-001  4.046908795560140e-002
 5.341666666666667e+000  8.243988611526844e-003 -1.266861881283132e-001 -1.557628303753706e-001  2.490656880512131e-001  2.718086254400266e-001  3.566507747128710e-002
 5.350000000000000e+000 -5.197099258604229e-003 -1.220485446200601e-001 -1.604654637992030e-001  2.430216106791441e-001  2.781338265467263e-001  3.058351542534292e-002
 5.358333333333333e+000 -1.802437479794277e-002 -1.173196907712073e-001 -1.648275513566453e-001  2.374477495719136e-001  2.846537243638684e-001  2.524410405660149e-002
 5.366666666666666e+000 -3.021317115942824e-002 -1.126047348453581e-001 -1.688154698726210e-001  2.323995241553573e-001  2.914077377591899e-001  1.967864741331224e-002
 5.375000000000000e+000 -4.175719049630067e-002 -1.080018624198538e-001 -1.724007680242571e-001  2.279204395893648e-001  2.984179494227283e-001  1.392991453044325e-002
 5.383333333333333e+000 -5.266809559546461e-002 -1.035991529861802e-001 -1.755647092757992e-001  2.240420905474439e-001  3.056907672097475e-001  8.049696586996624e-003
 5.391666666666667e+000 -6.297626254164224e-002 -9.947203441903940e-002 -1.783034810929167e-001  2.207841382136851e-001  3.132216710153702e-001  2.095505555396437e-003
 5.400000000000000e+000 -7.273013157365482e-002 -9.568191355093081e-002 -1.806324233296819e-001  2.181541228569682e-001  3.209990121534356e-001 -3.874194657697570e-003
 5.408333333333333e+000 -8.199366583448400e-002 -9.227667085033930e-002 -1.825882424272832e-001  2.161476353667169e-001  3.290055273623664e-001 -9.804701258657948e-003
 5.416666666666666e+000 -9.084444274577840e-002 -8.929254685122068e-002 -1.842269764646752e-001  2.147484834752810e-001  3.372182708469751e-001 -1.564987352759745e-002
