---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.UpdData = 3
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.FileName = "..\..\bergmann_validation\Tmp\H2R_150811_2_100_labelled_cropped-euler-leftlegtd.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnIDString = "col"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
5.725000000000000e+000 7.396234952180578e-002 5.200047175338796e-002 -1.978314681430849e-001 8.140120125388193e-001 7.357090633039454e-002 -3.002363429918667e-001
5.733333333333333e+000 9.483014854017093e-002 5.689833146757595e-002 -1.909803145514761e-001 8.540057041987299e-001 9.058313372631213e-002 -2.977581629153349e-001
5.741666666666667e+000 1.165986758266800e-001 6.117001326275040e-002 -1.846437862195436e-001 8.924135998164237e-001 1.033796833968369e-001 -2.922199427148787e-001
5.750000000000000e+000 1.390429874464071e-001 6.471144277757701e-002 -1.787510333915184e-001 9.287540743007905e-001 1.118229767232545e-001 -2.839054727325957e-001
5.758333333333334e+000 1.619435527337090e-001 6.745217050180474e-002 -1.731912820763351e-001 9.625907611627531e-001 1.160065570469983e-001 -2.732005043582142e-001
5.766666666666667e+000 1.850895198386101e-001 6.936120204745411e-002 -1.678316324457629e-001 9.935381433072736e-001 1.162283422493418e-001 -2.605599868187410e-001
5.775000000000000e+000 2.082801653971096e-001 7.044764892130817e-002 -1.625332484037417e-001 1.021265205970871e+000 1.129404434856387e-001 -2.464852401630343e-001
5.783333333333333e+000 2.313263246549021e-001 7.075673958697326e-002 -1.571662378320773e-001 1.045498115776451e+000 1.066861584673561e-001 -2.315156457644920e-001
5.791666666666667e+000 2.540536603590265e-001 7.036299203670993e-002 -1.516224332979519e-001 1.066022220711030e+000 9.803693962267110e-002 -2.162276704773867e-001
5.800000000000000e+000 2.763072578534789e-001 6.936239095799435e-002 -1.458243537451978e-001 1.082682176350589e+000 8.754255724270360e-002 -2.012261377420900e-001
5.808333333333334e+000 2.979546702581648e-001 6.786442026975670e-002 -1.397292138730377e-001 1.095378384202284e+000 7.570198885857236e-002 -1.871212091134452e-001
5.816666666666666e+000 3.188854399118205e-001 6.598365179426868e-002 -1.333282472261576e-001 1.104059501302182e+000 6.295360800226416e-002 -1.744947973424532e-001
5.825000000000000e+000 3.390092315587314e-001 6.383116657269738e-002 -1.266439960215426e-001 1.108713822507185e+000 4.967804726280682e-002 -1.638627019448918e-001
5.833333333333333e+000 3.582555424496498e-001 6.150745270041980e-002 -1.197281315974466e-001 1.109362236043581e+000 3.620654156088288e-002 -1.556392192908180e-001
5.841666666666667e+000 3.765734015853638e-001 5.909858588614081e-002 -1.126595748381196e-001 1.106052887448400e+000 2.282914379449592e-002 -1.501109833210871e-001
5.850000000000000e+000 3.939340617560773e-001 5.667200352590784e-002 -1.055389970200741e-001 1.098852395121617e+000 9.799496700169627e-003 -1.474202095625760e-001
5.858333333333333e+000 4.103253689447977e-001 5.428074563847196e-002 -9.848790513017171e-002 1.087845413087468e+000 -2.661183016181706e-003 -1.475664920320771e-001
5.866666666666667e+000 4.257500511428720e-001 5.196226728060305e-002 -9.164165373337270e-002 1.073126730631835e+000 -1.436295608059433e-002 -1.504125653172029e-001
5.875000000000000e+000 4.402205679431576e-001 4.974208704123240e-002 -8.514480186234573e-002 1.054798725889042e+000 -2.514866955684706e-002 -1.557008102081277e-001
5.883333333333334e+000 4.537564371504851e-001 4.763798641110473e-002 -7.914603857790058e-002 1.032969702800475e+000 -3.489884205610933e-002 -1.630722099892262e-001
5.891666666666667e+000 4.663844220213093e-001 4.566488237490396e-002 -7.379313090422142e-002 1.007754291871907e+000 -4.353555889081045e-002 -1.720854379224578e-001
